entry_id,field4,field5,field1,field2,field3,loc,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14
1823,21.00,32.00,3.00,14.00,1823.00,'$GNGGA,053507.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1824,22.00,33.00,4.00,15.00,1824.00,'$GNGGA,053518.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1825,20.00,32.00,9.00,11.00,1825.00,'$GNGGA,053529.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1826,24.00,31.00,2.00,18.00,1826.00,'$GNGGA,053540.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1827,20.00,30.00,7.00,14.00,1827.00,'$GNGGA,053551.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1828,22.00,34.00,2.00,12.00,1828.00,'$GNGGA,053602.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1829,23.00,34.00,4.00,12.00,1829.00,'$GNGGA,053613.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1830,22.00,31.00,2.00,16.00,1830.00,'$GNGGA,053624.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1831,21.00,33.00,5.00,16.00,1831.00,'$GNGGA,053635.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1832,23.00,33.00,2.00,14.00,1832.00,'$GNGGA,053646.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1833,23.00,32.00,9.00,17.00,1833.00,'$GNGGA,053657.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1834,24.00,34.00,4.00,12.00,1834.00,'$GNGGA,053708.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1835,24.00,34.00,4.00,12.00,1835.00,'$GNGGA,053719.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1836,20.00,32.00,8.00,17.00,1836.00,'$GNGGA,053730.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1837,22.00,34.00,9.00,13.00,1837.00,'$GNGGA,053741.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1838,20.00,31.00,4.00,18.00,1838.00,'$GNGGA,053752.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1839,24.00,31.00,2.00,10.00,1839.00,'$GNGGA,053803.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1840,20.00,32.00,9.00,10.00,1840.00,'$GNGGA,053814.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1841,21.00,31.00,7.00,11.00,1841.00,'$GNGGA,053825.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1842,21.00,30.00,5.00,16.00,1842.00,'$GNGGA,053836.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1843,24.00,31.00,3.00,10.00,1843.00,'$GNGGA,053847.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1844,21.00,33.00,5.00,19.00,1844.00,'$GNGGA,053858.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1845,22.00,30.00,3.00,16.00,1845.00,'$GNGGA,053909.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1846,23.00,34.00,9.00,16.00,1846.00,'$GNGGA,053920.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1847,22.00,30.00,7.00,14.00,1847.00,'$GNGGA,053931.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1848,24.00,34.00,8.00,10.00,1848.00,'$GNGGA,053942.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1849,21.00,32.00,9.00,10.00,1849.00,'$GNGGA,053953.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1850,23.00,32.00,4.00,18.00,1850.00,'$GNGGA,054004.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1851,21.00,32.00,2.00,17.00,1851.00,'$GNGGA,054015.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1852,24.00,31.00,4.00,11.00,1852.00,'$GNGGA,054026.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1853,23.00,33.00,9.00,14.00,1853.00,'$GNGGA,054037.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1854,20.00,32.00,7.00,10.00,1854.00,'$GNGGA,054048.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1855,20.00,31.00,7.00,16.00,1855.00,'$GNGGA,054059.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1856,20.00,34.00,4.00,17.00,1856.00,'$GNGGA,054110.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1857,22.00,33.00,6.00,16.00,1857.00,'$GNGGA,054121.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1858,24.00,34.00,4.00,18.00,1858.00,'$GNGGA,054132.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1859,23.00,33.00,8.00,14.00,1859.00,'$GNGGA,054143.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1860,23.00,34.00,8.00,13.00,1860.00,'$GNGGA,054154.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1861,23.00,33.00,8.00,10.00,1861.00,'$GNGGA,054205.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1862,24.00,34.00,8.00,17.00,1862.00,'$GNGGA,054216.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1863,21.00,34.00,8.00,17.00,1863.00,'$GNGGA,054227.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1864,21.00,30.00,9.00,16.00,1864.00,'$GNGGA,054238.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1865,21.00,31.00,6.00,17.00,1865.00,'$GNGGA,054249.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1866,20.00,34.00,9.00,14.00,1866.00,'$GNGGA,054300.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1867,21.00,31.00,4.00,16.00,1867.00,'$GNGGA,054311.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1868,22.00,34.00,7.00,15.00,1868.00,'$GNGGA,054322.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1869,20.00,34.00,6.00,15.00,1869.00,'$GNGGA,054333.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1870,20.00,32.00,8.00,16.00,1870.00,'$GNGGA,054344.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1871,22.00,30.00,9.00,11.00,1871.00,'$GNGGA,054355.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1872,20.00,33.00,7.00,11.00,1872.00,'$GNGGA,054406.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1873,24.00,34.00,4.00,13.00,1873.00,'$GNGGA,054417.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1874,24.00,33.00,7.00,10.00,1874.00,'$GNGGA,054428.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1875,22.00,33.00,5.00,14.00,1875.00,'$GNGGA,054439.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1876,24.00,32.00,2.00,19.00,1876.00,'$GNGGA,054450.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1877,22.00,32.00,7.00,12.00,1877.00,'$GNGGA,054501.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1878,23.00,32.00,8.00,17.00,1878.00,'$GNGGA,054512.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1879,21.00,34.00,2.00,18.00,1879.00,'$GNGGA,054523.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1880,24.00,33.00,3.00,14.00,1880.00,'$GNGGA,054534.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1881,23.00,33.00,3.00,19.00,1881.00,'$GNGGA,054545.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1882,22.00,33.00,2.00,12.00,1882.00,'$GNGGA,054556.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1883,20.00,30.00,5.00,11.00,1883.00,'$GNGGA,054607.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1884,24.00,31.00,8.00,16.00,1884.00,'$GNGGA,054618.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1885,24.00,33.00,3.00,18.00,1885.00,'$GNGGA,054629.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1886,20.00,33.00,2.00,17.00,1886.00,'$GNGGA,054640.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1887,20.00,30.00,5.00,10.00,1887.00,'$GNGGA,054651.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1888,23.00,33.00,9.00,10.00,1888.00,'$GNGGA,054702.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1889,21.00,31.00,8.00,18.00,1889.00,'$GNGGA,054713.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1890,23.00,30.00,9.00,14.00,1890.00,'$GNGGA,054724.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1891,21.00,34.00,8.00,14.00,1891.00,'$GNGGA,054735.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1892,21.00,32.00,5.00,19.00,1892.00,'$GNGGA,054746.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1893,21.00,31.00,3.00,12.00,1893.00,'$GNGGA,054757.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1894,21.00,34.00,7.00,11.00,1894.00,'$GNGGA,054808.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1895,24.00,33.00,2.00,16.00,1895.00,'$GNGGA,054819.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1896,21.00,32.00,5.00,14.00,1896.00,'$GNGGA,054830.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1897,22.00,30.00,3.00,19.00,1897.00,'$GNGGA,054841.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1898,20.00,31.00,2.00,18.00,1898.00,'$GNGGA,054852.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1899,21.00,34.00,9.00,12.00,1899.00,'$GNGGA,054903.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1900,23.00,31.00,6.00,10.00,1900.00,'$GNGGA,054914.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1901,21.00,30.00,9.00,11.00,1901.00,'$GNGGA,054925.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1902,24.00,30.00,8.00,16.00,1902.00,'$GNGGA,054936.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1903,24.00,30.00,4.00,12.00,1903.00,'$GNGGA,054947.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1904,23.00,34.00,9.00,15.00,1904.00,'$GNGGA,054958.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1905,20.00,33.00,3.00,11.00,1905.00,'$GNGGA,055009.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1906,20.00,31.00,5.00,15.00,1906.00,'$GNGGA,055020.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1907,22.00,30.00,2.00,19.00,1907.00,'$GNGGA,055031.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1908,24.00,31.00,5.00,18.00,1908.00,'$GNGGA,055042.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1909,21.00,31.00,2.00,13.00,1909.00,'$GNGGA,055053.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1910,21.00,31.00,7.00,17.00,1910.00,'$GNGGA,055104.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1911,21.00,34.00,2.00,10.00,1911.00,'$GNGGA,055115.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1912,20.00,31.00,7.00,13.00,1912.00,'$GNGGA,055126.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1913,21.00,34.00,8.00,10.00,1913.00,'$GNGGA,055137.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1914,23.00,30.00,8.00,17.00,1914.00,'$GNGGA,055148.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1915,23.00,31.00,3.00,17.00,1915.00,'$GNGGA,055159.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1916,23.00,32.00,8.00,12.00,1916.00,'$GNGGA,055210.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1917,20.00,30.00,4.00,13.00,1917.00,'$GNGGA,055221.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1918,24.00,32.00,4.00,10.00,1918.00,'$GNGGA,055232.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1919,23.00,33.00,8.00,19.00,1919.00,'$GNGGA,055243.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1920,24.00,32.00,9.00,14.00,1920.00,'$GNGGA,055254.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1921,21.00,33.00,2.00,16.00,1921.00,'$GNGGA,055305.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1922,23.00,31.00,2.00,11.00,1922.00,'$GNGGA,055316.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1923,24.00,32.00,6.00,15.00,1923.00,'$GNGGA,055327.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1924,24.00,34.00,3.00,10.00,1924.00,'$GNGGA,055338.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1925,22.00,31.00,2.00,12.00,1925.00,'$GNGGA,055349.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1926,20.00,30.00,7.00,10.00,1926.00,'$GNGGA,055400.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1927,23.00,32.00,5.00,12.00,1927.00,'$GNGGA,055411.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1928,22.00,31.00,5.00,14.00,1928.00,'$GNGGA,055422.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1929,22.00,33.00,6.00,19.00,1929.00,'$GNGGA,055433.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1930,24.00,31.00,8.00,17.00,1930.00,'$GNGGA,055444.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1931,23.00,32.00,4.00,12.00,1931.00,'$GNGGA,055455.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1932,21.00,30.00,4.00,11.00,1932.00,'$GNGGA,055506.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1933,22.00,33.00,7.00,15.00,1933.00,'$GNGGA,055517.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1934,23.00,32.00,7.00,16.00,1934.00,'$GNGGA,055528.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1935,21.00,30.00,4.00,12.00,1935.00,'$GNGGA,055539.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1936,21.00,33.00,5.00,18.00,1936.00,'$GNGGA,055550.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1937,23.00,30.00,7.00,10.00,1937.00,'$GNGGA,055601.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1938,22.00,31.00,6.00,19.00,1938.00,'$GNGGA,055612.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1939,22.00,30.00,6.00,10.00,1939.00,'$GNGGA,055623.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1940,21.00,30.00,4.00,10.00,1940.00,'$GNGGA,055634.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1941,22.00,31.00,5.00,12.00,1941.00,'$GNGGA,055645.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1942,23.00,32.00,5.00,16.00,1942.00,'$GNGGA,055656.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1943,23.00,31.00,2.00,16.00,1943.00,'$GNGGA,055707.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1944,24.00,32.00,3.00,16.00,1944.00,'$GNGGA,055718.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1945,22.00,33.00,6.00,15.00,1945.00,'$GNGGA,055729.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1946,24.00,33.00,8.00,11.00,1946.00,'$GNGGA,055740.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1947,23.00,34.00,4.00,10.00,1947.00,'$GNGGA,055751.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1948,24.00,34.00,2.00,13.00,1948.00,'$GNGGA,055802.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1949,24.00,30.00,4.00,17.00,1949.00,'$GNGGA,055813.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1950,20.00,32.00,8.00,13.00,1950.00,'$GNGGA,055824.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1951,22.00,30.00,5.00,17.00,1951.00,'$GNGGA,055835.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1952,20.00,33.00,3.00,19.00,1952.00,'$GNGGA,055846.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1953,24.00,32.00,2.00,17.00,1953.00,'$GNGGA,055857.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1954,24.00,34.00,2.00,11.00,1954.00,'$GNGGA,055908.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1955,20.00,33.00,3.00,15.00,1955.00,'$GNGGA,055919.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1956,21.00,33.00,8.00,12.00,1956.00,'$GNGGA,055930.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1957,20.00,31.00,4.00,17.00,1957.00,'$GNGGA,055941.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1958,20.00,32.00,4.00,13.00,1958.00,'$GNGGA,055952.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1959,24.00,30.00,2.00,11.00,1959.00,'$GNGGA,060003.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1960,20.00,32.00,7.00,17.00,1960.00,'$GNGGA,060014.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1961,22.00,32.00,5.00,11.00,1961.00,'$GNGGA,060025.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1962,21.00,30.00,7.00,10.00,1962.00,'$GNGGA,060036.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1963,21.00,34.00,9.00,16.00,1963.00,'$GNGGA,060047.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1964,20.00,33.00,8.00,19.00,1964.00,'$GNGGA,060058.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1965,21.00,31.00,5.00,13.00,1965.00,'$GNGGA,060109.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1966,23.00,32.00,4.00,10.00,1966.00,'$GNGGA,060120.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1967,24.00,32.00,2.00,16.00,1967.00,'$GNGGA,060131.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1968,24.00,31.00,5.00,14.00,1968.00,'$GNGGA,060142.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1969,24.00,32.00,8.00,17.00,1969.00,'$GNGGA,060153.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1970,20.00,30.00,8.00,19.00,1970.00,'$GNGGA,060204.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1971,22.00,31.00,4.00,19.00,1971.00,'$GNGGA,060215.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1972,21.00,31.00,5.00,19.00,1972.00,'$GNGGA,060226.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1973,22.00,32.00,3.00,18.00,1973.00,'$GNGGA,060237.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1974,23.00,33.00,2.00,19.00,1974.00,'$GNGGA,060248.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1975,20.00,32.00,7.00,15.00,1975.00,'$GNGGA,060259.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1976,23.00,32.00,9.00,16.00,1976.00,'$GNGGA,060310.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1977,20.00,30.00,9.00,10.00,1977.00,'$GNGGA,060321.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1978,22.00,31.00,9.00,18.00,1978.00,'$GNGGA,060332.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1979,21.00,31.00,9.00,18.00,1979.00,'$GNGGA,060343.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1980,21.00,32.00,8.00,13.00,1980.00,'$GNGGA,060354.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1981,24.00,32.00,3.00,19.00,1981.00,'$GNGGA,060405.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1982,23.00,33.00,9.00,10.00,1982.00,'$GNGGA,060416.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1983,23.00,30.00,5.00,12.00,1983.00,'$GNGGA,060427.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1984,20.00,31.00,2.00,11.00,1984.00,'$GNGGA,060438.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1985,22.00,32.00,5.00,10.00,1985.00,'$GNGGA,060449.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1986,20.00,33.00,9.00,11.00,1986.00,'$GNGGA,060500.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1987,23.00,30.00,8.00,15.00,1987.00,'$GNGGA,060511.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1988,24.00,34.00,8.00,13.00,1988.00,'$GNGGA,060522.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1989,23.00,32.00,7.00,10.00,1989.00,'$GNGGA,060533.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1990,23.00,34.00,2.00,13.00,1990.00,'$GNGGA,060544.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1991,21.00,30.00,5.00,14.00,1991.00,'$GNGGA,060555.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1992,20.00,32.00,7.00,13.00,1992.00,'$GNGGA,060606.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1993,23.00,33.00,8.00,16.00,1993.00,'$GNGGA,060617.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1994,22.00,33.00,3.00,14.00,1994.00,'$GNGGA,060628.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1995,22.00,30.00,5.00,15.00,1995.00,'$GNGGA,060639.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1996,20.00,30.00,8.00,16.00,1996.00,'$GNGGA,060650.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1997,21.00,31.00,7.00,10.00,1997.00,'$GNGGA,060701.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1998,20.00,33.00,3.00,10.00,1998.00,'$GNGGA,060712.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1999,22.00,32.00,5.00,15.00,1999.00,'$GNGGA,060723.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
2000,24.00,32.00,2.00,19.00,2000.00,'$GNGGA,060734.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2001,23.00,31.00,8.00,15.00,2001.00,'$GNGGA,060745.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
2002,24.00,33.00,5.00,18.00,2002.00,'$GNGGA,060756.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
2003,23.00,30.00,2.00,19.00,2003.00,'$GNGGA,060807.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2004,24.00,32.00,4.00,10.00,2004.00,'$GNGGA,060818.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2005,24.00,32.00,8.00,15.00,2005.00,'$GNGGA,060829.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2006,23.00,31.00,9.00,19.00,2006.00,'$GNGGA,060840.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2007,22.00,32.00,8.00,17.00,2007.00,'$GNGGA,060851.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
